sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,f2,emotion
3138,170.2860614,305.3943497,244.1780169,0.043042381,1.4666875,1330.160385,3434.275465,0,Disgust
3139,173.1725618,248.1992123,212.0675817,0.017679499,1.4666875,1130.744258,2265.932785,5175.095161,Disgust
3140,174.1335708,253.7113278,225.9800147,0.051683053,1.76,1691.142071,3481.220703,0,Disgust
3141,161.3751161,258.5862589,229.592223,0.028514911,1.0266875,819.2475837,2107.298669,4130.479885,Disgust
3142,117.4610242,272.8697547,222.0372281,0.055787759,1.137875,974.2160818,2957.56338,4380.94728,Disgust
3143,145.7340179,300.651873,246.9312554,0.038013321,1.1000625,673.6878859,3264.778146,0,Disgust
3144,145.1794316,295.6278684,237.646254,0.113604578,1.1366875,866.1745811,2916.740636,0,Disgust
3145,178.7456197,438.3946035,280.4989931,0.05998921,1.3200625,1173.699942,2869.567962,4888.645336,Disgust
3146,148.5587064,292.3367713,247.2362212,0.075025912,1.21,1371.325074,2526.831415,0,Disgust
3147,140.9612905,302.6433232,234.0844529,0.057530722,1.3566875,421.1067302,2877.40138,4851.588874,Disgust
3148,152.9483526,299.9325398,246.8979257,0.07757654,1.1094375,991.8510779,1961.931437,3399.511545,Disgust
3149,142.362143,296.2972356,231.7108097,0.041344495,1.21,497.5055224,2527.252772,4825.820735,Disgust
3150,182.1418395,449.9322192,246.7844093,0.043489574,1.1963125,2758.016251,4794.046317,0,Disgust
3151,291.156479,559.7258326,415.3303237,0.024726497,2.7950625,441.2951079,3125.334708,4611.775844,Disgust
3152,164.1663557,436.1130308,377.2369631,0.065737825,2.5484375,277.1451172,2213.640266,3948.709762,Disgust
3153,295.7110284,513.4349868,422.8270861,0.040351643,2.5484375,1923.836435,3703.250466,0,Disgust
3154,202.2095049,425.7891237,348.0527376,0.048934177,2.2195625,489.7293228,2578.445345,3774.737415,Disgust
3155,255.0325638,407.7586229,310.8412452,0.023523751,2.0551875,1932.639247,2888.249579,0,Disgust
3156,386.3673218,484.3182887,439.8615582,0.047818864,2.30175,1889.753944,3950.981908,0,Disgust
3157,231.0426918,489.149707,391.1057053,0.082252017,2.4661875,393.5023509,2132.30553,4423.733069,Disgust
3158,197.9739828,538.1819696,354.5617955,0.035191733,2.46625,813.0878498,1752.809773,3806.1564,Disgust
3159,374.7693517,496.2964902,441.8598887,0.053655592,2.4661875,1120.457617,2809.604242,4686.435269,Disgust
3160,158.4473261,387.7072147,256.6603809,0.007125956,2.7128125,1952.739604,3400.853756,0,Disgust
3161,259.8106032,438.0265519,347.5888231,0.033986202,2.4605,1295.422764,3396.611046,0,Disgust
3162,318.3771471,536.7655885,412.8537261,0.019681324,2.952625,1759.328777,3649.449741,0,Disgust
3163,331.6277596,494.7410398,389.8554414,0.039109632,2.2145,304.8598146,1277.997895,3628.18296,Disgust
3164,192.1602622,384.1834083,327.6019777,0.009630526,2.6245625,2139.726564,4374.961608,0,Disgust
3165,176.5323832,557.2872189,426.6436313,0.033471906,2.3785625,781.5656819,3077.246137,3572.448266,Disgust
3166,318.3460304,450.6722009,372.2850676,0.068502261,2.2145,777.6201329,1959.106642,4186.188846,Disgust
3167,326.2069705,502.1363113,396.9973462,0.065786917,2.2145,419.1482426,3504.97449,0,Disgust
3168,298.5780546,451.2386686,374.9226509,0.099169669,2.6245625,458.899093,2973.290389,0,Disgust
3169,160.0481978,595.6540306,397.2092888,0.032913845,2.1324375,1020.517794,2612.052411,0,Disgust
3170,305.3586003,486.1703814,412.442387,0.046983028,2.0791875,1476.056916,2394.08159,0,Disgust
3171,308.8473322,447.6491424,384.0327627,0.020987603,2.1325,1183.534679,2180.750765,3925.376632,Disgust
3172,146.8810381,592.0902754,375.728135,0.005214966,2.3785,1650.67617,2739.042555,0,Disgust
3173,245.3147417,436.2534215,361.0480899,0.016622544,2.952625,1884.54925,4139.751025,0,Disgust
3174,83.12068413,538.6276478,337.3664775,0.019764678,2.9526875,634.3524671,1198.955703,4144.602013,Disgust
3175,227.8733321,485.6098003,379.0498499,0.036900513,2.706625,926.8060588,2403.542062,4074.18027,Disgust
3176,265.8653546,591.1080502,426.8869885,0.016706877,2.4605,1417.810651,2874.583466,0,Disgust
3177,196.7407558,572.3739333,406.5469981,0.027291478,2.870625,2065.4072,3827.75884,0,Disgust
3178,157.2213263,470.7706755,334.1731217,0.01088522,3.6088125,1572.248578,3538.859559,0,Disgust
3179,251.5632141,397.6061935,331.2543857,0.006928655,2.788625,1876.558567,4164.34379,0,Disgust
3180,278.7155958,529.6822634,423.157151,0.066007798,2.706625,1677.501597,4244.687676,0,Disgust
3181,92.42980532,438.5678508,349.1626944,0.123005681,2.6245625,1422.884297,2842.298728,0,Disgust
3182,120.6081061,495.3377243,365.4344963,0.018479637,3.36275,1573.284909,3866.834525,0,Disgust
3183,225.0198338,587.2675719,435.1940592,0.087544237,2.0505,905.0169144,2285.707595,4772.788574,Disgust
3184,250.0322428,588.0934305,405.1122321,0.094879362,2.1324375,2923.787989,4232.948189,0,Disgust
3185,197.7717273,525.7236072,358.4487686,0.027545003,2.7065625,2232.621618,4528.038977,0,Disgust
3186,293.6651339,511.300609,369.0025821,0.01784015,2.2965,1771.112344,3408.464327,0,Disgust
3187,308.5721097,473.4224203,380.2863809,0.014462675,2.2145,796.3869502,2510.250056,4385.077222,Disgust
3188,209.0086919,432.2032503,358.3218647,0.084905175,2.2965,263.4341408,1944.749704,4739.911449,Disgust
3189,285.2340769,403.1465307,357.3938268,0.015549587,3.0346875,1314.954981,3469.771831,0,Disgust
3190,107.7894326,350.0262922,312.8702787,0.008879735,2.661375,1693.634929,3060.803181,0,Disgust
3191,291.5051853,464.3002865,394.5580713,0.011362838,2.6245625,1903.789786,3633.08769,0,Disgust
3192,240.9366673,562.16808,374.9677724,0.015301831,3.0346875,1849.671536,3700.327277,0,Disgust
3193,97.59995899,438.0249799,356.8985317,0.007822353,1.9684375,976.1469182,2757.880049,0,Disgust
3194,310.551059,388.8600601,362.3876696,0.028993801,2.2145,814.8362936,2431.862298,3605.92779,Disgust
3195,241.1538975,466.0283682,378.6490835,0.023217825,2.6245625,890.8960323,1556.445065,3976.0842,Disgust
3196,259.8451214,379.4378906,332.9543792,0.007645863,3.28075,735.8994577,2812.693267,4728.816859,Disgust
3197,98.16301742,313.3417806,272.1455306,0.003591371,2.788625,1666.967404,2704.063299,4542.858685,Disgust
3198,106.8861966,367.3781705,292.3414493,0.016532244,3.2806875,2076.589719,3818.666175,0,Disgust
3199,215.1456078,482.1596469,299.4031512,0.0042204,2.4605625,2271.350558,2879.286705,0,Disgust
3200,268.0097686,597.6861884,396.0005716,0.027523642,2.4605,856.3997093,2788.079299,0,Disgust
3201,212.0671827,566.2318677,384.1893626,0.022849826,2.334125,489.9840342,2727.982873,4437.017338,Disgust
3202,226.7396645,547.2218267,420.307191,0.048174116,2.450875,933.1351871,2299.156646,4129.32599,Disgust
3203,197.5890321,572.0894622,413.6132301,0.023030992,2.538375,1672.621549,3448.685646,0,Disgust
3204,209.7091017,594.1535203,432.241035,0.035197762,2.494625,532.7798835,3316.503685,4945.156578,Disgust
3205,218.6614359,590.0373903,432.1429333,0.056270422,2.01325,1156.268506,1921.778471,3877.364408,Disgust
3206,226.3854049,577.9442099,432.1517569,0.013453292,1.9038125,496.9444502,2854.645772,4017.799884,Disgust
3207,222.9699259,595.0121892,411.3714774,0.012075329,2.18825,549.5782862,2680.801197,4793.749043,Disgust
3208,225.3602226,581.5670568,452.4392125,0.008145036,2.18825,1858.588285,3499.019091,0,Disgust
3209,247.0322548,598.3328825,432.5658215,0.009295677,1.970625,633.1947406,3231.373557,0,Disgust
3210,263.9735186,590.787648,490.7925911,0.018958971,2.2320625,469.7642755,2517.092001,4275.221625,Disgust
3211,254.8703979,599.9317784,435.6983949,0.012721692,2.18825,425.5013819,2766.486552,4736.443627,Disgust
3212,241.8317316,599.087182,420.6016556,0.011782782,2.625875,1661.181295,3323.623208,4498.141356,Disgust
3213,237.0591245,598.7381947,362.4246751,0.044684392,2.2320625,517.2092815,2493.320191,4601.481533,Disgust
3214,224.8973223,596.8100834,429.9748547,0.01954565,2.18825,661.0687332,1794.015668,4618.03427,Disgust
3215,213.9512209,589.1556658,374.1040357,0.012314038,2.10075,2507.430058,2854.7346,4890.448803,Disgust
3216,230.4351812,592.0554189,414.1192984,0.033094573,2.10075,1063.358365,2441.062543,4335.868946,Disgust
3217,92.74001298,594.715352,414.4190267,0.041517907,2.429,2046.419205,4574.716889,0,Disgust
3218,200.6500933,589.6239339,432.8719461,0.043911728,2.801,513.3819418,1450.191459,4574.505329,Disgust
3219,207.6775746,598.5235321,409.8891111,0.00640767,2.18825,959.0023647,2103.840759,3905.314418,Disgust
3220,235.3342017,590.5707672,435.3173784,0.018652076,2.01325,818.5571604,2356.844718,3931.887827,Disgust
3221,215.6445696,544.1648645,415.0563776,0.01990441,2.103,477.6392346,2927.918633,5143.551815,Disgust
3222,239.1846932,498.8767573,391.6498265,0.003501193,1.6649375,584.2765282,2647.880262,4465.350717,Disgust
3223,230.271722,541.2926525,391.3610679,0.008184479,2.0373125,1790.897574,3195.279111,0,Disgust
3224,216.5021035,570.3698891,432.6717272,0.012656227,1.8401875,942.8609282,3413.079354,0,Disgust
3225,235.2557569,599.8821707,414.8789238,0.059465853,2.0373125,916.0816987,1725.898816,4089.779875,Disgust
3226,218.6700729,596.5699412,411.8199212,0.005807658,2.0154375,1065.867052,2742.182155,3080.559285,Disgust
3227,187.5372524,524.2477172,398.5549577,0.023943866,2.103,1540.246069,2374.359306,4734.077976,Disgust
3228,207.3478246,597.8488078,405.3217766,0.006270609,2.1906875,1405.380063,2287.534315,0,Disgust
3229,216.1653569,590.021704,413.4503777,0.018676261,2.431625,1510.344844,4254.812271,0,Disgust
3230,221.8495044,584.4734305,430.7092568,0.022362883,2.16875,498.7161256,3484.326869,4667.558723,Disgust
3231,217.6530733,518.9309864,413.3685062,0.009697053,2.27825,573.0873452,1513.574427,4817.147165,Disgust
3232,257.0563404,580.0803774,422.0554012,0.026219386,1.840125,1984.135918,3908.017946,4867.765578,Disgust
3233,126.2842409,572.4464708,334.9410511,0.004840462,2.3001875,945.9525126,2864.721911,0,Disgust
3234,196.7644089,567.7358081,361.091109,0.03043625,2.015375,402.2364928,3087.641249,4479.121965,Disgust
3235,222.6879496,588.3726994,375.4836798,0.039994892,2.2345,921.8260266,3127.06566,4751.205191,Disgust
3236,208.4667099,526.9412849,367.4923591,0.053901784,2.1030625,1807.703335,3907.24161,0,Disgust
3237,200.9711823,580.9802695,412.7570238,0.033241423,2.1030625,1134.767761,1666.666325,3142.38112,Disgust
3238,199.4116405,568.7755731,336.6109467,0.050389943,2.27825,1877.98138,3237.980836,0,Disgust
3239,183.3763751,547.3999511,409.6910498,0.114290512,2.190625,1798.129611,2200.783185,4825.138213,Disgust
3240,194.0881133,426.9634405,342.9401468,0.078673858,2.103,1090.997048,4073.232244,0,Disgust
3241,218.5501224,579.8202401,386.129044,0.043185614,2.015375,1323.451354,1956.495376,3768.496923,Disgust
3242,181.225676,421.2057542,327.523077,0.068475691,2.4973125,1355.666576,3952.262203,0,Disgust
3243,81.65317077,595.6471659,380.12476,0.083965199,2.103,1368.802211,3886.271598,0,Disgust
3244,203.6924096,565.5516208,387.2052231,0.062766121,2.365875,1211.443492,4214.943911,0,Disgust
3245,202.7326278,598.8966098,404.0767141,0.015265907,1.9278125,1041.515175,1436.98687,3682.817062,Disgust
3246,177.8939314,581.4379081,373.432985,0.035604002,2.7164375,1302.525406,3056.145931,0,Disgust
3247,168.3114404,475.815366,345.0725881,0.037247046,2.2783125,418.0286078,2705.146461,4901.694812,Disgust
3248,247.9289417,550.1984568,398.356747,0.030239641,2.541125,558.6416051,3132.846379,4209.603032,Disgust
3249,199.9163824,543.7109167,415.0112269,0.013530092,2.16875,2427.208751,3818.520708,4776.54662,Disgust
3250,186.8755486,598.4641311,434.8321621,0.034660411,2.2344375,1009.717879,3185.654397,3615.561269,Disgust
3251,93.51530194,153.2869403,128.1288217,0.001683574,2.097375,2797.674099,0,0,Neutral
3252,98.32844783,134.0919367,120.5808024,0.002190536,1.8576875,1292.680938,2835.359507,0,Neutral
3253,103.7512853,149.631031,131.2032866,0.001395523,1.79775,777.7764876,2049.312953,4351.06024,Neutral
3254,97.63991032,143.5510262,122.129842,0.001747283,1.79775,2145.516591,2942.561644,0,Neutral
3255,97.38488274,149.4352853,121.0751112,0.00104075,1.6779375,1033.748635,2392.353057,3886.185883,Neutral
3256,96.06631347,581.7683074,131.4879864,0.001619576,1.5580625,984.2785768,2269.90182,0,Neutral
3257,101.1018503,135.7273682,120.6298901,0.001229121,1.8576875,2011.665958,4088.184798,0,Neutral
3258,94.82167491,147.4081979,124.8264945,0.002000005,1.7378125,981.9747352,2821.526834,0,Neutral
3259,94.21746502,138.6685547,115.9819538,0.001635449,1.618,585.3205448,2691.834634,4758.033627,Neutral
3260,106.1947744,139.0642529,127.5420996,0.000943285,1.498125,849.8473786,2034.082829,4245.554314,Neutral
3261,96.16090117,148.7150598,123.3149678,0.001112604,1.79775,633.6752508,2901.504132,0,Neutral
3262,95.3674961,143.893156,120.7652315,0.001238571,1.8876875,1040.144395,3200.177382,0,Neutral
3263,83.16530239,139.3511053,118.0678501,0.000985766,1.6779375,2588.76537,0,0,Neutral
3264,103.0723063,142.4921908,121.1835327,0.000585327,1.5730625,2299.142183,3594.385438,0,Neutral
3265,88.82563234,143.1782704,117.1459384,0.001636902,1.79775,1441.777324,4044.519323,0,Neutral
3266,79.58652001,138.0993305,115.0008723,0.001242407,1.752875,1608.372089,3864.204019,0,Neutral
3267,97.26983738,573.7709689,145.6520026,0.001050766,1.707875,471.3272366,3175.149754,0,Neutral
3268,75.83579357,581.5973958,139.4781378,0.00110912,1.707875,1100.363761,1726.637892,3807.552101,Neutral
3269,100.4076806,149.5171067,124.1851314,0.001002099,1.618,1013.595731,3449.950151,0,Neutral
3270,80.84059412,148.724004,119.5046746,0.002864132,1.6629375,547.3077103,2264.329581,3344.596922,Neutral
3271,96.17666604,137.1167347,125.2345792,0.001190887,1.528125,280.9850021,2082.736898,3945.578074,Neutral
3272,112.802294,191.4775706,143.181092,0.003674409,2.921,994.6726492,2847.624108,4542.155562,Neutral
3273,102.755612,146.6957777,130.2096426,0.002757485,2.14775,1078.749167,1490.363368,4724.862262,Neutral
3274,77.01494554,146.9312035,127.4301599,0.002739462,2.0045625,740.2597247,2519.986468,3801.714146,Neutral
3275,77.38779173,137.99303,120.1465963,0.00116565,1.2135,2434.731755,4244.65561,0,Neutral
3276,105.7165491,543.6730652,152.9565571,0.001270399,1.9775625,1075.754116,2202.055739,4100.755034,Neutral
3277,85.00758793,240.1227953,128.2994939,0.00101307,1.43825,944.0828696,3301.577049,0,Neutral
3278,90.88839514,141.4117896,121.1575852,0.001274059,2.0225,235.5745361,2556.32509,4968.063112,Neutral
3279,84.38540036,369.2757906,126.5780879,0.001541325,1.6629375,1004.865223,1613.796886,4414.801906,Neutral
3280,101.1850636,148.2207002,129.2548193,0.002561904,1.498125,2263.05303,3794.831216,0,Neutral
3281,97.57415896,404.895899,144.9865594,0.000875561,1.4981875,268.8895148,2513.824399,4532.400265,Neutral
3282,98.67159801,166.8255383,131.0418593,0.000871781,1.7378125,2481.102029,4322.283802,0,Neutral
3283,77.09581445,138.8200559,118.582384,0.000704595,1.6179375,1124.925904,2407.276078,5078.884382,Neutral
3284,99.60783257,548.8024425,143.0048495,0.00099742,1.618,3314.352259,4865.200832,0,Neutral
3285,105.1568142,140.7341784,121.5454546,0.001298806,1.7378125,917.8173006,1819.668283,4205.088108,Neutral
3286,99.75633778,139.8675118,121.338765,0.001046458,1.9775625,1804.342819,3569.052121,0,Neutral
3287,101.2908461,134.9290364,120.1689054,0.001001481,1.8576875,596.0009784,2751.315285,5112.829005,Neutral
3288,83.22172997,144.3187953,121.2801288,0.001150381,1.7079375,1141.660801,3706.952648,0,Neutral
3289,102.9601389,136.4545808,120.8448829,0.000972116,1.618,1148.440296,2949.546126,0,Neutral
3290,80.21331209,136.3075639,122.3950618,0.00119365,2.0674375,148.8527393,2563.966422,4432.402198,Neutral
3291,100.9024284,142.8903836,124.5460998,0.000816303,1.82225,850.4789465,2494.115266,4776.601146,Neutral
3292,104.3488021,154.292022,129.0272451,0.002840413,1.933,1140.346436,3304.361612,0,Neutral
3293,90.81950061,150.7142018,127.1273432,0.002866402,1.847125,396.9037941,2366.241567,4403.949282,Neutral
3294,97.45663737,132.7218602,120.3254082,0.001135025,1.3783125,553.9147305,2446.161556,4229.182543,Neutral
3295,106.6910456,152.8763554,134.5011205,0.002672552,1.498125,733.422897,2141.750806,4246.228287,Neutral
3296,92.59374534,136.3600744,119.9039619,0.001371136,1.4981875,983.1384911,2177.541647,3519.723592,Neutral
3297,103.5398356,140.1499825,128.5248651,0.001458113,1.498125,254.7182239,2261.796429,4310.480537,Neutral
3298,77.89119409,130.0868969,116.3580947,0.000935696,1.7528125,876.9701236,1972.209122,3993.493374,Neutral
3299,94.86394585,588.1746733,140.7362754,0.001147225,1.7978125,3510.864815,4426.396481,0,Neutral
3300,95.03345637,128.4220086,111.8235753,0.000720372,1.8576875,714.3054341,2663.115259,4556.469957,Neutral
3301,100.7236879,126.2633394,116.1828192,0.000550496,2.5709375,1936.364313,3961.009586,0,Neutral
3302,99.3489624,133.1339831,117.0887057,0.000535327,1.5755625,1266.369144,2170.655119,4766.467159,Neutral
3303,100.3716997,132.7274593,122.0644221,0.000704994,1.9256875,700.0303599,2642.131707,3922.706173,Neutral
3304,102.5422878,133.9863592,115.6034055,0.000324133,1.7895,1876.699921,3478.55878,0,Neutral
3305,103.0822035,132.6732615,115.437997,0.00043747,1.342125,1618.545766,3386.296215,0,Neutral
3306,109.0325821,152.7514188,120.9283523,0.000597628,1.69225,1405.771725,3174.001364,0,Neutral
3307,108.642182,152.0498723,122.019702,0.000852018,1.633875,2093.29945,4475.90997,0,Neutral
3308,103.7153778,131.2485051,117.6082316,0.000687293,1.458875,1501.86047,3353.854061,0,Neutral
3309,93.80267406,148.8553646,115.7441282,0.000654534,1.6193125,1252.529157,4047.976939,0,Neutral
3310,103.6189528,142.2675616,115.9682014,0.000850025,1.2254375,255.6271281,2730.234023,4197.838496,Neutral
3311,99.02110543,126.0918342,112.3779991,0.0007474,2.0569375,471.0527886,2953.211877,4314.440258,Neutral
3312,81.96620391,144.9376674,111.5496453,0.001014545,1.9256875,2501.702529,4354.986962,0,Neutral
3313,89.37355005,142.3454487,112.8613603,0.000632877,1.750625,545.1839414,3543.118605,0,Neutral
3314,106.9663295,134.3489034,118.1435704,0.000630583,1.5755625,381.8167445,2774.074613,4048.242462,Neutral
3315,104.4774173,589.4361343,131.2733588,0.000936244,1.633875,1815.838908,3910.096928,5025.021455,Neutral
3316,105.964137,152.9276085,123.2511354,0.001616517,1.9256875,968.5763964,2400.901979,0,Neutral
3317,92.12592456,123.7226927,114.1439912,0.000355716,1.4004375,904.6520885,3021.807116,4464.371282,Neutral
3318,108.0925269,140.7116165,117.3634074,0.000474789,1.8381875,933.4133631,2828.740895,4447.340143,Neutral
3319,107.0451845,125.1240462,116.6963853,0.001417793,1.5171875,1612.612352,3435.821026,0,Neutral
3320,101.7380818,129.0759683,116.6420275,0.000452834,1.342125,2698.629418,3552.660417,0,Neutral
3321,100.6535988,123.4509764,113.6331544,0.000369942,1.71175,1405.139148,3178.501725,0,Neutral
3322,106.1818773,130.8932392,113.5193562,0.000340712,1.750625,2005.504999,4154.653429,4557.729261,Neutral
3323,107.5958403,126.9881168,119.7996441,0.00044054,1.5755,1889.278645,4476.873425,0,Neutral
3324,106.2672086,148.1114403,119.2210997,0.000613358,2.042375,811.0144684,2842.300789,4480.461208,Neutral
3325,111.0523382,147.6782223,118.2610219,0.000381506,1.342125,1001.503911,2791.882548,0,Neutral
3326,106.8637261,128.0914768,116.1491864,0.000244264,1.984,1266.798037,3624.936421,0,Neutral
3327,107.244492,126.6838806,115.5681379,0.000481195,1.750625,542.0228644,2275.019227,4552.557285,Neutral
3328,111.7223352,126.9725667,116.2258803,0.000538695,1.838125,529.0054253,2448.454345,4402.537771,Neutral
3329,106.215676,130.7926613,116.9796831,0.00047307,1.6339375,945.6657764,2036.287458,3864.645133,Neutral
3330,104.2044982,158.1673351,122.505819,0.000491365,1.750625,524.9289354,2451.750752,4624.014462,Neutral
3331,104.4922795,489.3793981,132.3712483,0.002681154,1.44425,3132.403047,3934.51341,0,Neutral
3332,103.4739625,138.3988495,113.2088147,0.000264367,1.9840625,1599.073805,3501.559217,0,Neutral
3333,93.65060432,126.1060274,110.9096451,0.000414947,2.057,2055.37628,4118.762923,0,Neutral
3334,99.28597925,131.4097481,110.6455607,0.0003536,2.0229375,872.0177611,2634.649487,4536.259957,Neutral
3335,106.6150024,130.0835706,114.4510274,0.000565068,1.794375,770.3224915,2357.788132,4286.619772,Neutral
3336,106.8150798,156.2427328,119.4110769,0.00056615,2.256375,2354.729458,4465.301011,0,Neutral
3337,110.8302899,155.5625192,125.9686234,0.000760107,1.945125,2310.553517,4129.354426,0,Neutral
3338,96.4703027,132.9138333,114.5379865,0.000461693,1.4005,1121.729824,3600.701506,0,Neutral
3339,97.46565042,141.1344582,118.6977187,0.000371856,1.8089375,2131.890224,4413.491938,0,Neutral
3340,106.0598286,155.1748583,120.5603941,0.000631757,1.7505625,634.3702167,2798.72297,3980.384553,Neutral
3341,99.42512971,148.8811299,116.8336841,0.000537961,1.556125,1236.594459,3097.875083,5130.84036,Neutral
3342,101.6338116,160.8804822,122.1497548,0.000759738,2.4119375,521.2863114,2518.578845,4741.963705,Neutral
3343,102.6981823,137.7719343,117.4244517,0.000727108,2.2320625,403.7894146,2479.766743,4522.771665,Neutral
3344,109.6669954,141.6176249,118.4635548,0.00053155,2.1785625,696.6674067,3272.693178,0,Neutral
3345,98.6140678,148.853107,123.6341911,0.000566482,1.6339375,1255.084672,3181.002017,0,Neutral
3346,99.35123386,141.0416513,117.7827238,0.000725469,1.7635625,1129.744995,3354.727768,0,Neutral
3347,106.6555033,144.046602,121.5614897,0.000746076,1.3226875,254.4004199,3118.342425,4118.426035,Neutral
3348,102.0369993,558.7226423,129.7917822,0.000816372,1.750625,708.8372412,2506.944664,4101.437061,Neutral
3349,103.0929397,139.0734878,115.0457286,0.000337973,1.4114375,2927.962813,3991.419153,0,Neutral
3350,81.22310361,119.1180837,107.342327,0.000464965,1.313,2420.769142,4146.251247,0,Neutral
3351,88.90260067,136.0632367,117.3848518,0.001092469,1.9326875,2132.347079,4270.099993,0,Neutral
3352,92.94267453,136.5047667,122.0812905,0.001331299,1.963375,318.0530054,2371.015582,4516.306408,Neutral
3353,95.42963323,138.1905435,125.7834039,0.001957104,1.91975,701.0728982,2510.193249,5136.530779,Neutral
3354,92.45171612,139.2784191,125.3126421,0.002012901,1.8325,2455.29079,4394.472622,0,Neutral
3355,99.36315834,144.6505137,124.5625202,0.001298905,2.4433125,807.7512437,2654.597983,4988.234086,Neutral
3356,97.71130175,542.2333438,138.2834166,0.003325582,2.225125,2212.110154,4489.893133,0,Neutral
3357,101.1671194,589.5414415,137.0291041,0.00245124,1.3961875,1999.804575,3956.895271,0,Neutral
3358,110.7340671,139.2047071,130.0065677,0.002258907,1.8651875,2376.451104,4488.913748,0,Neutral
3359,108.7531311,142.5697963,125.8555384,0.00289756,1.8324375,2599.816283,4024.573557,0,Neutral
3360,111.9090558,136.5438886,125.3958442,0.001185307,1.178,2374.73342,4032.752773,0,Neutral
3361,97.21628009,155.0610722,121.8262288,0.001893785,1.963375,1736.225048,4374.973255,4980.38509,Neutral
3362,96.45551758,132.0947879,120.0074942,0.001163288,2.4869375,354.8711984,2459.542427,4510.787643,Neutral
3363,104.4688035,128.7519064,117.9372292,0.000953855,2.09425,2279.213399,4451.955088,0,Neutral
3364,113.4093356,143.6744882,128.8690394,0.001164589,1.767,762.2637421,1598.289792,4264.556401,Neutral
3365,113.7071734,140.3907462,125.3193052,0.001204813,2.2251875,2192.982655,4763.628205,0,Neutral
3366,109.5843455,142.6503846,124.8192149,0.001389052,1.9326875,900.4920264,2919.995763,4703.267102,Neutral
3367,108.6993185,139.3021868,126.3761443,0.001497026,1.767,717.2566631,3838.337887,0,Neutral
3368,76.25513718,135.5523746,124.2690017,0.002359957,1.7670625,583.6798178,3472.350775,0,Neutral
3369,108.9448385,134.2460653,123.0820483,0.001281335,1.546125,2181.214702,4190.36546,0,Neutral
3370,78.31869887,145.2700742,120.0276248,0.001040559,1.251625,571.7844573,1884.119013,4296.172815,Neutral
3371,116.5235865,131.6389886,124.220179,0.001961837,1.8775,1011.969894,1410.037931,3945.220263,Neutral
3372,120.0096119,138.7043206,126.6060988,0.001565753,2.5769375,1790.188267,3899.533226,0,Neutral
3373,115.9144007,134.3045779,124.1831003,0.001444474,2.0983125,1300.985532,3238.406247,0,Neutral
3374,96.37514492,353.5215685,124.5332834,0.001415466,2.1351875,2047.477456,4297.555112,0,Neutral
3375,102.3273909,362.2149361,127.9081834,0.00201139,1.251625,974.0992237,3655.925225,0,Neutral
3376,102.5848564,152.1064001,121.5971131,0.001644057,2.0615625,1314.284054,3807.682155,0,Neutral
3377,93.08135029,142.9416148,119.0519179,0.001671698,1.840625,2695.735541,3828.403398,0,Neutral
3378,117.5843409,143.6499199,125.5421805,0.001939585,1.6934375,1199.224936,3597.739254,0,Neutral
3379,108.8677108,377.9867311,135.6844397,0.001489806,1.398875,1309.25972,3689.611106,0,Neutral
3380,97.77178614,146.383127,126.0384042,0.002024986,1.3989375,250.6418413,2222.591139,4410.182492,Neutral
3381,84.41636875,152.5100701,128.4773782,0.001895586,1.6934375,2806.689692,4027.480379,0,Neutral
3382,101.8938179,155.8287382,120.3796594,0.001360449,1.767,2018.799755,3466.248526,0,Neutral
3383,89.72861903,140.7528479,126.6631967,0.001162061,2.3560625,1068.09077,3034.492014,0,Neutral
3384,114.1740186,143.262221,126.2825019,0.001313709,2.2088125,1849.39145,4453.465634,0,Neutral
3385,82.09774427,131.5571128,118.5000512,0.001391918,2.6505,1961.572057,4248.851631,0,Neutral
3386,104.1788456,141.2789921,121.162707,0.001890678,2.3560625,873.315178,2769.614254,3491.559982,Neutral
3387,75.077224,134.4521041,119.5675307,0.001829244,2.5769375,2305.319377,3637.055036,0,Neutral
3388,101.1629771,135.4751672,118.9386488,0.00215107,2.429625,940.2393714,2408.475821,4326.414362,Neutral
3389,114.692339,141.968851,125.9614418,0.002696188,1.91425,755.9031237,2629.286693,4610.004121,Neutral
3390,114.308187,131.7093076,125.0103725,0.002692409,2.2824375,365.4295842,2500.391941,4474.67477,Neutral
3391,114.70215,140.4678876,125.8641715,0.001091757,2.1351875,795.597378,2221.419995,4223.70297,Neutral
3392,100.7070927,138.0098491,121.198639,0.001401562,1.91425,1248.439873,3780.036413,0,Neutral
3393,95.1399002,138.3549687,123.9668559,0.001425821,2.356,991.1378075,3067.746166,4605.801621,Neutral
3394,108.8369903,127.8140706,120.6107298,0.001582495,1.601375,984.1349254,2559.825459,3777.183196,Neutral
3395,111.4445557,474.4892564,145.4032842,0.002133253,1.6198125,1059.799863,1859.348603,3875.595275,Neutral
3396,116.3751592,144.4096104,125.8740893,0.002668361,1.987875,1293.469798,4048.219399,4688.858203,Neutral
3397,112.3820636,357.3170793,129.7487165,0.002293663,1.3805,287.2141816,2167.149699,4260.344058,Neutral
3398,107.8509617,560.3641215,133.6653636,0.002187596,2.2088125,838.0110818,2442.601494,4053.362456,Neutral
3399,103.5327815,138.9840296,117.270762,0.001295636,1.9879375,1591.541999,3377.97496,0,Neutral
