,background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv/monitor,red,n_red,yellow,n_yellow,green,n_green,cyan,n_cyan,blue,n_blue,magenta,n_magenta,emotion
423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.982591973,9,0.00777592,2,0.000267559,2,0.0,0,0.002123746,2,0.0072408030000000005,4,surprise
424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.93626087,8,0.0,0,0.01942029,3,0.038811594,4,0.0,0,0.0055072459999999995,3,joy
425,0.6706443529999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329355647,0,0.0,0.0,0.0,0,0.661734983,10,4.85e-05,2,0.018255316,5,0.028442073,6,0.037480799,2,0.254038322,7,joy
426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.652342126,8,0.184796163,6,0.16097522,2,0.001294964,1,0.0,0,0.000591527,3,AMBIGUOUS
427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9811111109999999,10,0.0,0,0.0,0,0.0,0,0.0,0,0.018888889,3,fear
428,0.997949922,0.002050078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.86057903,7,0.087840376,3,0.023082942000000002,4,0.016823161,5,0.006838811,1,0.004835681,6,AMBIGUOUS
429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.973515789,9,0.017536842,4,0.0033263159999999997,1,0.0035789470000000003,5,0.000105263,1,0.001936842,4,joy
430,0.91553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08447,0,0.0,0.0,0.0,0,0.2164225,10,0.0,0,0.055815,7,0.6536850000000001,10,0.0,0,0.0740775,7,trust
431,0.7318554690000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010244141,0.0,0.126855469,0.0,0.0,0.0,0.13104492199999998,0,0.0,0.0,0.0,0,0.9789648440000001,9,0.01515625,3,0.0,0,0.002246094,1,9.77e-06,1,0.0036230470000000003,3,trust
432,0.9996820040000001,0.0,0.0,0.0,0.00031799599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.053698178,6,0.328368405,7,0.167207129,4,0.438391175,10,0.0,0,0.012335113,7,joy
433,0.32741639899999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725836009999999,0,0.0,0.0,0.0,0,0.73824248,10,0.0,0,0.0,0,0.0,0,0.004809895,3,0.25694762600000004,5,trust
434,0.970373626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02756044,0.0,0.0,0.0020659339999999997,0,0.0,0.0,0.0,0,0.970582418,9,0.0,0,0.00012087899999999999,2,0.0,0,0.001373626,2,0.027923077,5,trust
435,0.953244318,0.0,0.0,0.0,0.0023125,0.0,0.0,0.0,0.0,0.0,0.040448864,0.0,0.0,0.001215909,0.0,0.0027784090000000003,0,0.0,0.0,0.0,0,0.800017045,10,9.66e-05,2,0.009846591,3,0.028164772999999997,3,0.002261364,2,0.159613636,5,joy
436,0.889350592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101497041,0.0,0.0,0.007650888000000001,0.0,0.001501479,0,0.0,0.0,0.0,0,0.979804734,9,0.000328402,6,0.002386095,1,0.0009497039999999999,4,0.0006005919999999999,2,0.015930473,4,joy
437,0.8488344990000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151165501,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.69005439,9,0.001825952,1,0.235003885,6,0.053108003,5,0.000582751,1,0.019425018999999998,3,fear
438,0.8875439559999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054368132,0.0,0.0,0.0,0.0,0.0,0,0.058087912,0.0,0.0,0,0.6256538460000001,9,0.00039560400000000003,1,0.042252747,3,0.000126374,2,0.23165934100000002,2,0.09991208800000001,3,sadness
